,Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
199,	2020-08-18 18:38:44,191.03,22.93,3.0,0.0,0.0,584.0,0.0,,,,,0.0,14.21,104848.0,180.0,584.0,13.56,3.0,,,27.0,13.0,2.0,3.0,4.0,26.0,19.0,11.0,-63.75,-72.19,-64.13,-60.81,-72.5,-66.88,-72.81,-68.44,-75.94,-75.06,-71.06,-72.81,-80.06,-71.63,-84.13,-80.94,,,,,,,,,,,,,,,,,,15.5,12.88,24.63,21.94,8.75,18.56,1.44,17.0,4.69,8.81,5.0,3.31,-3.88,3.81,-9.63,-3.56,,,,,,,,,,,,,,,,
200,	2020-08-18 18:38:45,219.35,21.12,3.0,0.0,0.0,542.0,0.0,,,,,0.0,2.03,96928.0,179.0,542.0,13.46,3.0,,,11.0,13.0,2.0,3.0,4.0,27.0,26.0,10.0,-67.94,-71.81,-63.75,-60.44,-72.25,-66.44,-69.44,-72.25,-80.88,-74.38,-70.75,-73.19,-79.13,-76.75,-72.06,-85.0,,,,,,,,,,,,,,,,,,17.31,13.75,24.44,22.38,8.94,16.06,19.19,9.25,-3.44,9.25,5.25,2.94,-2.88,3.63,3.31,-7.75,,,,,,,,,,,,,,,,
201,	2020-08-18 18:38:46,202.62,23.91,3.0,0.0,0.0,518.0,0.0,,,,,0.0,10.04,100098.0,193.0,518.0,13.8,3.0,,,11.0,13.0,2.0,3.0,4.0,26.0,16.0,27.0,-70.88,-74.94,-66.13,-63.0,-74.44,-69.63,-80.0,-66.56,-81.31,-74.63,-70.5,-72.25,-78.69,-72.44,-73.88,-76.38,,,,,,,,,,,,,,,,,,16.88,13.63,25.06,22.81,9.69,18.44,1.75,15.94,-3.56,9.38,5.5,4.0,-2.25,3.06,-7.81,4.25,,,,,,,,,,,,,,,,
202,	2020-08-18 18:38:47,201.98,23.71,3.0,0.0,0.0,515.0,0.0,,,,,0.0,7.96,91040.0,177.0,515.0,13.68,3.0,,,27.0,13.0,2.0,3.0,4.0,5.0,26.0,11.0,-63.81,-72.19,-63.63,-60.56,-72.19,-72.44,-66.81,-68.56,-75.94,-74.69,-70.5,-71.25,-79.5,-80.13,-71.69,-80.0,,,,,,,,,,,,,,,,,,15.56,12.94,24.75,22.31,8.94,13.06,18.75,16.63,4.56,9.44,5.38,4.88,-3.25,-2.0,3.81,-2.25,,,,,,,,,,,,,,,,
203,	2020-08-18 18:38:48,221.52,24.94,3.0,0.0,0.0,466.0,0.0,,,,,0.0,3.43,81920.0,176.0,466.0,13.48,3.0,22.63,-63.38,3.0,2.0,5.0,11.0,27.0,13.0,26.0,4.0,-57.75,-60.88,-69.69,-65.63,-60.75,-69.25,-63.69,-69.38,-71.69,-70.81,-80.06,-80.88,-76.81,-74.94,-71.94,-79.75,,,,,,,,,,,,,,,,,,21.94,24.19,12.44,16.5,15.44,12.75,18.94,8.56,4.38,4.94,-2.25,-3.31,3.88,9.38,3.25,-3.44,,,,,,,,,,,,,,,,
204,	2020-08-18 18:38:49,206.54,25.15,3.0,0.0,0.0,444.0,0.0,,,,,0.0,3.86,78656.0,178.0,443.0,13.5,3.0,,,4.0,26.0,10.0,11.0,3.0,13.0,27.0,2.0,-71.56,-66.31,-71.56,-67.88,-59.88,-71.13,-63.19,-62.81,-82.31,-73.25,-85.75,-79.88,-73.06,-75.75,-75.88,-71.5,,,,,,,,,,,,,,,,,,9.63,18.63,10.0,16.19,23.0,15.63,16.81,25.44,-5.25,2.63,-7.44,-1.31,3.69,8.94,5.88,4.69,,,,,,,,,,,,,,,,
205,	2020-08-18 18:38:50,197.27,24.13,3.0,0.0,0.0,584.0,0.0,,,,,0.0,22.11,118518.0,203.0,585.0,13.44,3.0,,,26.0,3.0,10.0,11.0,2.0,13.0,16.0,27.0,-67.69,-62.13,-73.13,-70.25,-64.81,-72.69,-77.06,-64.69,-71.88,-68.31,-81.63,-85.31,-69.69,-73.88,-73.56,-75.94,,,,,,,,,,,,,,,,,,17.63,20.94,8.69,14.56,23.19,14.69,-1.06,14.69,3.44,7.69,-4.31,-7.63,6.5,9.0,-7.31,4.13,,,,,,,,,,,,,,,,
206,	2020-08-18 18:38:51,204.31,19.12,3.0,0.0,0.0,498.0,0.0,,,,,0.0,6.44,112252.0,225.0,498.0,13.96,3.0,,,2.0,3.0,10.0,11.0,26.0,13.0,27.0,4.0,-60.88,-58.0,-69.81,-65.75,-63.19,-68.88,-60.31,-69.44,-72.75,-70.81,-85.06,-85.63,-72.5,-74.94,-77.81,-80.69,,,,,,,,,,,,,,,,,,23.75,22.19,8.0,16.31,19.88,13.19,15.88,8.38,4.25,6.25,-6.5,-6.69,3.56,8.75,3.31,-3.31,,,,,,,,,,,,,,,,
207,	2020-08-18 18:38:52,240.07,21.72,3.0,0.0,0.0,484.0,0.0,,,,,0.0,5.98,109273.0,226.0,484.0,14.08,3.0,,,2.0,3.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.25,-57.13,-68.63,-64.38,-59.94,-68.19,-62.94,-68.56,-73.81,-73.88,-84.31,-84.94,-79.75,-75.38,-73.25,-82.69,,,,,,,,,,,,,,,,,,24.25,22.13,8.88,17.75,15.56,12.44,19.13,8.69,3.0,2.94,-5.94,-6.19,1.5,8.13,2.75,-5.63,,,,,,,,,,,,,,,,
208,	2020-08-18 18:38:53,219.24,21.55,3.0,0.0,0.0,595.0,0.0,,,,,0.0,11.84,112308.0,189.0,594.0,13.7,3.0,,,2.0,3.0,10.0,11.0,26.0,13.0,27.0,4.0,-62.81,-59.88,-71.19,-67.38,-65.75,-71.06,-62.75,-71.38,-73.56,-72.94,-83.06,-84.81,-73.25,-75.56,-80.63,-82.81,,,,,,,,,,,,,,,,,,25.06,23.0,9.94,17.5,19.69,13.38,16.44,9.38,3.19,3.94,-4.38,-6.06,2.75,8.0,0.75,-5.38,,,,,,,,,,,,,,,,
209,	2020-08-18 18:38:54,221.6,22.15,3.0,0.0,0.0,506.0,0.0,,,,,0.0,10.1,114362.0,226.0,507.0,13.78,3.0,,,3.0,2.0,10.0,11.0,26.0,13.0,27.0,4.0,-60.0,-62.69,-71.44,-67.69,-65.88,-71.25,-63.06,-71.5,-74.31,-74.88,-84.63,-90.88,-74.0,-75.5,-82.88,-83.56,,,,,,,,,,,,,,,,,,22.88,25.25,10.0,17.38,19.44,13.81,16.19,9.25,2.63,1.88,-5.94,-12.38,2.13,7.81,-1.31,-6.19,,,,,,,,,,,,,,,,
210,	2020-08-18 18:38:55,191.42,21.76,3.0,0.0,0.0,454.0,0.0,,,,,0.0,12.53,106697.0,235.0,454.0,13.53,3.0,,,2.0,3.0,10.0,11.0,26.0,13.0,27.0,4.0,-62.56,-59.94,-71.13,-67.38,-65.63,-71.19,-62.88,-71.44,-74.06,-74.75,-83.06,-85.31,-73.88,-75.69,-81.88,-83.13,,,,,,,,,,,,,,,,,,25.38,23.25,10.19,17.75,20.31,13.25,16.25,9.25,2.81,2.44,-4.38,-6.75,2.31,8.25,-0.06,-5.88,,,,,,,,,,,,,,,,
211,	2020-08-18 18:38:56,217.38,20.52,3.0,0.0,0.0,481.0,0.0,,,,,0.0,7.71,115868.0,241.0,480.0,13.48,3.0,,,4.0,2.0,10.0,11.0,26.0,13.0,27.0,3.0,-71.13,-62.25,-71.31,-67.38,-65.69,-71.25,-62.69,-59.5,-83.88,-73.69,-83.19,-85.94,-74.13,-76.25,-82.69,-73.06,,,,,,,,,,,,,,,,,,9.5,25.31,9.88,17.63,20.25,12.63,16.0,23.31,-6.56,2.88,-4.5,-6.94,1.81,7.31,-1.63,3.75,,,,,,,,,,,,,,,,
212,	2020-08-18 18:38:57,204.94,21.88,3.0,0.0,0.0,512.0,0.0,,,,,0.0,12.4,117502.0,229.0,513.0,13.56,3.0,,,5.0,6.0,3.0,11.0,26.0,4.0,27.0,2.0,-69.19,-69.88,-56.69,-67.75,-66.06,-68.44,-62.88,-59.38,-80.88,-79.69,-71.69,-85.06,-73.94,-82.56,-83.13,-73.25,,,,,,,,,,,,,,,,,,12.31,10.06,23.25,17.88,19.88,9.31,16.19,24.88,-1.13,3.0,5.44,-5.44,2.44,-5.31,-1.5,3.44,,,,,,,,,,,,,,,,
213,	2020-08-18 18:38:58,217.62,21.03,3.0,0.0,0.0,482.0,0.0,,,,,0.0,8.71,111756.0,232.0,482.0,13.25,3.0,22.75,-59.88,2.0,11.0,26.0,27.0,4.0,13.0,10.0,3.0,-62.81,-67.56,-66.06,-63.0,-71.56,-71.38,-71.75,-60.0,-72.06,-86.94,-73.38,-80.5,-81.94,-75.81,-83.63,-71.88,,,,,,,,,,,,,,,,,,24.69,17.25,19.75,15.75,9.25,12.69,9.25,22.75,4.81,-7.94,3.13,0.81,-4.5,7.56,-4.94,5.0,,,,,,,,,,,,,,,,
214,	2020-08-18 18:38:59,209.17,23.15,3.0,0.0,0.0,453.0,0.0,,,,,0.0,10.15,106390.0,235.0,453.0,13.49,3.0,,,2.0,11.0,26.0,27.0,4.0,5.0,13.0,3.0,-62.44,-68.0,-65.88,-62.94,-71.44,-72.0,-71.69,-59.88,-73.06,-85.56,-73.63,-81.19,-82.88,-81.25,-76.31,-72.38,,,,,,,,,,,,,,,,,,24.75,17.06,19.69,15.56,8.94,12.25,12.81,22.69,3.69,-6.13,2.88,0.0,-5.81,-1.5,7.06,4.56,,,,,,,,,,,,,,,,
215,	2020-08-18 18:39:00,198.21,22.76,3.0,0.0,0.0,437.0,0.0,,,,,0.0,13.13,98963.0,227.0,436.0,13.73,3.0,,,2.0,11.0,26.0,27.0,4.0,13.0,10.0,3.0,-62.0,-67.25,-65.56,-62.63,-70.94,-71.19,-71.25,-59.44,-72.75,-87.94,-73.56,-80.94,-83.44,-76.06,-82.63,-71.94,,,,,,,,,,,,,,,,,,25.25,17.56,19.44,15.81,9.5,12.94,9.56,22.94,4.06,-8.56,2.88,0.75,-6.0,7.56,-3.75,5.13,,,,,,,,,,,,,,,,
216,	2020-08-18 18:39:01,204.92,22.15,3.0,0.0,0.0,432.0,0.0,,,,,0.0,13.1,95302.0,220.0,433.0,14.05,3.0,,,2.0,10.0,26.0,27.0,4.0,13.0,11.0,3.0,-60.44,-69.5,-63.38,-60.5,-69.19,-68.88,-65.56,-57.69,-73.25,-83.19,-74.19,-82.31,-82.75,-75.81,-88.81,-72.94,,,,,,,,,,,,,,,,,,24.19,8.69,18.94,15.5,8.44,12.56,16.75,22.25,3.69,-4.44,2.13,-1.19,-4.94,7.63,-9.75,4.19,,,,,,,,,,,,,,,,
217,	2020-08-18 18:39:02,210.42,21.67,3.0,0.0,0.0,466.0,0.0,,,,,0.0,10.11,104127.0,224.0,465.0,13.98,3.0,,,2.0,11.0,26.0,27.0,4.0,13.0,10.0,3.0,-62.63,-67.81,-65.81,-63.0,-71.5,-71.5,-71.63,-60.0,-74.56,-86.06,-74.44,-83.25,-84.44,-76.13,-84.13,-75.25,,,,,,,,,,,,,,,,,,24.94,17.19,19.88,15.69,9.0,12.44,9.25,22.44,2.25,-7.06,1.75,-2.19,-6.69,7.5,-5.5,1.56,,,,,,,,,,,,,,,,
218,	2020-08-18 18:39:03,191.06,22.43,3.0,0.0,0.0,441.0,0.0,,,,,0.0,12.22,101833.0,230.0,442.0,13.7,3.0,,,2.0,11.0,26.0,27.0,4.0,13.0,10.0,3.0,-62.31,-67.69,-65.63,-62.81,-71.38,-71.5,-71.75,-59.69,-74.44,-85.75,-74.25,-82.88,-83.75,-76.13,-85.13,-72.75,,,,,,,,,,,,,,,,,,25.31,17.13,19.81,15.88,9.19,12.44,9.13,22.63,2.25,-6.5,1.88,-1.69,-6.06,7.5,-6.69,3.94,,,,,,,,,,,,,,,,
219,	2020-08-18 18:39:04,201.91,22.12,3.0,0.0,0.0,466.0,0.0,,,,,0.0,9.87,104748.0,225.0,466.0,13.88,3.0,,,2.0,25.0,26.0,27.0,18.0,19.0,11.0,3.0,-62.5,-70.63,-63.06,-60.13,-71.0,-69.94,-67.69,-59.88,-74.63,-80.69,-74.0,-82.19,-87.38,-93.56,-86.38,-72.44,,,,,,,,,,,,,,,,,,25.19,13.81,18.94,15.38,12.5,1.0,17.13,22.69,2.06,1.38,2.31,-0.63,-3.88,-18.25,-6.94,4.5,,,,,,,,,,,,,,,,
220,	2020-08-18 18:39:05,200.56,22.43,3.0,0.0,0.0,451.0,0.0,,,,,0.0,9.98,99286.0,220.0,451.0,13.86,3.0,,,11.0,10.0,26.0,27.0,4.0,13.0,2.0,3.0,-64.31,-68.25,-62.56,-59.69,-67.88,-68.19,-58.75,-56.19,-84.69,-83.38,-73.69,-82.06,-84.13,-76.44,-74.13,-72.19,,,,,,,,,,,,,,,,,,17.69,9.88,19.63,15.88,9.5,12.94,25.56,23.44,-5.06,-4.5,2.56,-0.5,-6.88,7.5,2.5,4.88,,,,,,,,,,,,,,,,
221,	2020-08-18 18:39:06,212.47,22.97,3.0,0.0,0.0,445.0,0.0,,,,,0.0,12.58,99152.0,223.0,445.0,13.98,3.0,,,3.0,11.0,26.0,27.0,4.0,13.0,10.0,2.0,-56.31,-64.31,-62.25,-59.31,-68.0,-68.19,-68.13,-58.94,-74.38,-84.88,-73.5,-81.88,-85.69,-76.81,-84.75,-75.38,,,,,,,,,,,,,,,,,,22.94,17.81,19.63,16.13,9.13,12.94,9.88,25.0,2.88,-5.06,2.56,-0.38,-8.44,6.94,-5.63,1.13,,,,,,,,,,,,,,,,
222,	2020-08-18 18:39:07,215.87,23.27,3.0,0.0,0.0,471.0,0.0,,,,,0.0,12.31,106718.0,227.0,471.0,13.94,3.0,,,2.0,25.0,26.0,27.0,11.0,4.0,10.0,3.0,-62.19,-70.19,-62.56,-59.69,-67.5,-71.44,-71.25,-59.56,-74.75,-80.75,-74.38,-83.81,-84.31,-85.94,-83.56,-73.88,,,,,,,,,,,,,,,,,,25.0,14.13,19.44,16.0,18.13,8.81,9.88,22.75,1.94,1.0,2.0,-2.19,-4.69,-8.69,-4.69,3.38,,,,,,,,,,,,,,,,
223,	2020-08-18 18:39:08,211.93,21.66,3.0,0.0,0.0,515.0,0.0,,,,,0.0,14.98,116491.0,226.0,515.0,13.63,3.0,,,2.0,10.0,26.0,27.0,4.0,13.0,11.0,3.0,-58.69,-68.19,-62.44,-59.5,-67.63,-68.13,-64.19,-55.94,-74.13,-85.19,-73.81,-82.0,-84.56,-76.5,-85.44,-73.88,,,,,,,,,,,,,,,,,,25.56,9.94,19.31,16.06,9.69,12.44,17.63,23.19,2.81,-6.19,2.5,-0.69,-7.25,7.5,-6.25,3.25,,,,,,,,,,,,,,,,
224,	2020-08-18 18:39:09,213.87,18.73,3.0,0.0,0.0,543.0,0.0,,,,,0.0,10.93,122800.0,227.0,542.0,13.69,3.0,23.13,-56.0,2.0,13.0,26.0,27.0,4.0,10.0,11.0,3.0,-58.31,-67.81,-62.13,-59.19,-67.25,-67.44,-63.63,-55.63,-74.13,-76.31,-73.63,-82.5,-83.75,-86.38,-86.0,-73.75,,,,,,,,,,,,,,,,,,25.94,13.0,19.44,16.38,9.88,10.56,17.63,23.31,2.44,7.44,2.44,-1.13,-6.56,-7.69,-7.13,3.31,,,,,,,,,,,,,,,,
225,	2020-08-18 18:39:10,201.04,19.22,3.0,0.0,0.0,490.0,0.0,,,,,0.0,5.73,114906.0,235.0,490.0,13.98,3.0,,,2.0,11.0,26.0,27.0,4.0,13.0,10.0,3.0,-62.31,-67.56,-65.56,-62.75,-71.25,-71.5,-71.5,-59.69,-75.19,-87.13,-74.38,-83.38,-84.25,-76.5,-86.31,-73.5,,,,,,,,,,,,,,,,,,24.69,17.88,19.94,15.69,9.13,12.44,9.38,22.56,1.56,-7.25,2.0,-1.75,-6.69,7.19,-7.56,4.06,,,,,,,,,,,,,,,,
226,	2020-08-18 18:39:11,196.76,20.95,3.0,0.0,0.0,437.0,0.0,,,,,0.0,6.79,99745.0,228.0,438.0,14.26,3.0,,,2.0,10.0,26.0,27.0,4.0,13.0,11.0,3.0,-59.44,-68.56,-63.0,-60.06,-68.75,-68.69,-65.0,-57.06,-76.69,-86.19,-74.25,-84.06,-84.19,-76.13,-86.19,-76.13,,,,,,,,,,,,,,,,,,25.0,9.69,19.44,15.88,8.88,13.56,17.31,22.69,0.31,-7.38,2.19,-2.38,-6.69,7.63,-7.06,1.44,,,,,,,,,,,,,,,,
227,	2020-08-18 18:39:12,208.78,21.43,3.0,0.0,0.0,491.0,0.0,,,,,0.0,12.22,116922.0,238.0,491.0,13.58,3.0,,,3.0,10.0,26.0,27.0,4.0,13.0,11.0,2.0,-60.38,-71.81,-66.0,-63.0,-71.94,-71.75,-68.44,-62.69,-72.38,-84.94,-73.19,-80.5,-82.69,-75.75,-96.88,-75.69,,,,,,,,,,,,,,,,,,21.94,9.44,18.81,16.19,8.69,14.06,16.5,25.44,5.06,-6.0,3.06,1.5,-4.94,7.69,-17.81,1.31,,,,,,,,,,,,,,,,
228,	2020-08-18 18:39:13,212.8,21.4,3.0,0.0,0.0,456.0,0.0,,,,,0.0,6.8,106313.0,233.0,456.0,13.66,3.0,,,3.0,10.0,26.0,27.0,4.0,13.0,11.0,2.0,-57.75,-69.19,-63.38,-60.25,-69.25,-68.88,-65.38,-60.06,-74.0,-83.69,-74.13,-83.5,-83.38,-75.88,-89.38,-77.13,,,,,,,,,,,,,,,,,,22.0,9.0,18.5,15.63,8.38,13.25,16.88,24.88,3.31,-5.0,2.0,-2.0,-5.75,7.69,-10.63,-0.31,,,,,,,,,,,,,,,,
229,	2020-08-18 18:39:14,217.7,22.7,3.0,0.0,0.0,486.0,0.0,,,,,0.0,11.11,115757.0,238.0,486.0,13.94,3.0,,,3.0,10.0,26.0,27.0,4.0,13.0,11.0,2.0,-59.63,-71.44,-65.69,-62.81,-71.19,-71.25,-67.56,-62.19,-75.0,-84.5,-73.75,-81.13,-84.75,-76.06,-85.5,-76.25,,,,,,,,,,,,,,,,,,23.0,9.94,19.94,16.13,9.5,13.44,17.75,25.88,2.13,-5.69,2.25,-0.13,-7.56,8.06,-6.38,0.56,,,,,,,,,,,,,,,,
230,	2020-08-18 18:39:15,202.89,22.77,3.0,0.0,0.0,429.0,0.0,,,,,0.0,11.89,100684.0,235.0,429.0,14.23,3.0,,,2.0,11.0,26.0,27.0,4.0,10.0,13.0,3.0,-60.25,-65.38,-63.06,-60.38,-69.19,-69.31,-69.13,-57.88,-77.06,-85.5,-75.25,-89.0,-86.38,-86.75,-76.31,-76.06,,,,,,,,,,,,,,,,,,23.88,16.81,19.56,15.0,8.13,8.44,12.13,21.88,-0.5,-7.31,0.44,-7.19,-9.38,-8.5,7.06,0.81,,,,,,,,,,,,,,,,
231,	2020-08-18 18:39:16,238.06,21.88,3.0,0.0,0.0,488.0,0.0,,,,,0.0,9.43,112141.0,230.0,488.0,14.14,3.0,,,3.0,11.0,26.0,27.0,10.0,4.0,13.0,2.0,-59.31,-66.31,-64.0,-61.13,-69.69,-70.75,-69.38,-61.63,-72.38,-89.19,-74.25,-82.63,-83.19,-82.69,-75.06,-75.25,,,,,,,,,,,,,,,,,,20.75,15.88,18.94,15.0,8.56,7.25,13.06,23.0,4.44,-11.25,1.63,-1.0,-5.0,-5.88,8.56,1.25,,,,,,,,,,,,,,,,
232,	2020-08-18 18:39:17,220.85,21.97,3.0,0.0,0.0,491.0,0.0,,,,,0.0,11.09,111629.0,228.0,490.0,14.14,3.0,,,3.0,10.0,26.0,27.0,16.0,11.0,13.0,2.0,-63.75,-74.56,-69.44,-66.31,-80.0,-71.5,-75.0,-65.94,-69.88,-80.94,-72.75,-78.06,-74.06,-86.38,-74.63,-73.25,,,,,,,,,,,,,,,,,,22.19,10.0,19.06,16.38,0.94,15.94,14.44,25.25,7.06,-2.13,3.25,3.06,-7.19,-8.0,8.81,3.69,,,,,,,,,,,,,,,,
233,	2020-08-18 18:39:18,204.31,21.57,3.0,0.0,0.0,479.0,0.0,,,,,0.0,10.65,112469.0,235.0,479.0,13.62,3.0,,,3.0,10.0,26.0,27.0,4.0,13.0,11.0,2.0,-60.88,-71.63,-66.5,-63.38,-72.63,-72.25,-68.75,-63.0,-70.5,-82.0,-73.31,-79.63,-82.13,-75.06,-89.13,-74.25,,,,,,,,,,,,,,,,,,22.19,9.88,18.81,16.13,8.5,13.81,15.88,25.69,6.63,-3.19,2.81,1.81,-5.06,8.31,-10.81,2.63,,,,,,,,,,,,,,,,
234,	2020-08-18 18:39:19,212.29,20.45,3.0,0.0,0.0,498.0,0.0,,,,,0.0,10.64,115872.0,233.0,498.0,13.25,3.0,21.88,-58.13,3.0,2.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.88,-62.88,-68.5,-65.38,-63.25,-69.0,-66.06,-72.5,-71.31,-74.25,-81.25,-87.69,-79.31,-74.75,-73.06,-81.5,,,,,,,,,,,,,,,,,,22.13,25.81,10.25,16.5,16.31,14.0,19.94,8.63,5.56,2.56,-2.75,-9.69,2.06,8.94,3.0,-4.44,,,,,,,,,,,,,,,,
235,	2020-08-18 18:39:20,209.55,21.09,3.0,0.0,0.0,460.0,0.0,,,,,0.0,7.54,106153.0,230.0,461.0,13.16,3.0,,,3.0,2.0,10.0,11.0,27.0,13.0,26.0,4.0,-58.19,-60.25,-68.69,-65.75,-60.5,-69.19,-63.5,-70.0,-72.5,-74.94,-81.25,-91.06,-81.5,-75.06,-73.88,-82.81,,,,,,,,,,,,,,,,,,21.75,25.06,9.88,15.88,16.06,14.19,19.13,8.06,4.31,2.13,-2.56,-12.56,0.06,8.56,2.56,-5.69,,,,,,,,,,,,,,,,
236,	2020-08-18 18:39:21,207.42,19.81,3.0,1.0,0.0,594.0,0.0,,,,,0.0,15.96,133964.0,226.0,594.0,13.26,3.0,,,2.0,3.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.19,-58.0,-68.63,-65.44,-60.38,-69.19,-63.31,-69.75,-74.38,-73.5,-81.81,-92.81,-81.69,-75.25,-73.69,-83.19,,,,,,,,,,,,,,,,,,25.06,21.81,9.75,16.38,15.94,13.56,19.13,8.06,2.69,3.44,-3.38,-14.63,-0.5,8.56,2.56,-6.0,,,,,,,,,,,,,,,,
237,	2020-08-18 18:39:22,217.9,18.69,3.0,0.0,0.0,534.0,0.0,,,,,0.0,6.93,120677.0,226.0,534.0,13.54,3.0,,,2.0,3.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.69,-58.56,-68.88,-65.81,-60.5,-69.38,-63.5,-70.31,-74.56,-74.19,-80.38,-89.88,-83.63,-75.44,-74.19,-84.0,,,,,,,,,,,,,,,,,,24.63,21.5,9.69,15.88,15.75,13.06,18.94,7.69,2.5,2.63,-1.81,-11.88,-2.25,8.44,1.88,-6.69,,,,,,,,,,,,,,,,
238,	2020-08-18 18:39:23,194.3,19.93,3.0,0.0,0.0,542.0,0.0,,,,,0.0,12.32,120257.0,222.0,542.0,13.64,3.0,,,3.0,4.0,10.0,11.0,26.0,13.0,27.0,2.0,-57.69,-69.38,-68.44,-65.0,-65.88,-68.75,-63.13,-60.06,-75.69,-85.0,-82.5,-83.94,-73.63,-75.75,-81.81,-73.81,,,,,,,,,,,,,,,,,,22.19,8.31,9.88,16.56,19.81,13.19,15.94,24.88,1.25,-7.75,-3.69,-5.25,2.81,8.63,-0.5,3.19,,,,,,,,,,,,,,,,
239,	2020-08-18 18:39:24,215.82,19.07,3.0,0.0,0.0,513.0,0.0,,,,,0.0,6.96,116793.0,227.0,514.0,13.76,3.0,,,2.0,3.0,10.0,11.0,26.0,13.0,27.0,4.0,-60.25,-58.06,-69.06,-65.88,-63.38,-69.31,-60.44,-69.88,-75.44,-75.63,-83.19,-85.88,-74.19,-75.88,-84.5,-85.88,,,,,,,,,,,,,,,,,,24.88,21.94,9.31,15.94,19.56,12.81,15.88,8.19,1.25,1.0,-4.63,-7.56,1.75,8.06,-3.31,-8.69,,,,,,,,,,,,,,,,
240,	2020-08-18 18:39:25,209.18,20.42,3.0,0.0,0.0,535.0,0.0,,,,,0.0,8.97,121826.0,228.0,535.0,13.79,3.0,,,2.0,3.0,10.0,11.0,26.0,13.0,27.0,19.0,-60.56,-58.19,-69.06,-65.56,-63.44,-69.19,-60.63,-70.0,-74.63,-75.0,-83.0,-86.94,-74.44,-75.63,-84.25,-88.69,,,,,,,,,,,,,,,,,,24.75,21.69,9.06,16.63,19.44,13.19,15.63,1.81,2.25,1.75,-4.44,-8.69,1.75,8.31,-2.94,-13.5,,,,,,,,,,,,,,,,
241,	2020-08-18 18:39:26,229.49,19.89,3.0,0.0,0.0,520.0,0.0,,,,,0.0,11.15,121133.0,233.0,520.0,13.89,3.0,,,2.0,3.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.38,-58.19,-69.5,-65.94,-60.63,-69.56,-63.56,-69.75,-75.0,-75.94,-83.06,-85.31,-86.06,-76.13,-74.75,-85.5,,,,,,,,,,,,,,,,,,24.63,21.94,8.69,16.13,15.44,12.69,19.38,8.19,1.94,1.0,-4.56,-6.94,-4.69,7.63,1.44,-8.31,,,,,,,,,,,,,,,,
242,	2020-08-18 18:39:27,214.06,20.4,3.0,0.0,0.0,507.0,0.0,,,,,0.0,7.3,115767.0,228.0,507.0,14.02,3.0,,,2.0,3.0,10.0,11.0,27.0,13.0,26.0,4.0,-60.31,-58.19,-69.19,-66.0,-60.5,-69.44,-63.63,-70.06,-74.81,-74.13,-81.88,-90.38,-83.81,-75.5,-74.44,-84.81,,,,,,,,,,,,,,,,,,24.94,21.94,9.19,15.94,15.94,13.13,19.25,8.06,2.13,2.75,-3.13,-12.63,-2.19,7.94,1.5,-7.75,,,,,,,,,,,,,,,,
243,	2020-08-18 18:39:28,216.81,22.11,3.0,0.0,0.0,486.0,0.0,,,,,0.0,9.34,109684.0,226.0,485.0,13.6,3.0,,,3.0,26.0,10.0,11.0,2.0,13.0,27.0,4.0,-61.5,-66.88,-72.19,-69.0,-63.56,-72.56,-63.69,-73.31,-72.5,-73.63,-80.81,-91.31,-74.19,-75.25,-81.25,-83.38,,,,,,,,,,,,,,,,,,21.44,18.75,9.19,16.0,24.81,13.69,15.81,7.81,4.19,2.38,-2.13,-13.25,2.81,7.88,0.06,-6.38,,,,,,,,,,,,,,,,
244,	2020-08-18 18:39:29,222.22,20.94,3.0,0.0,0.0,547.0,0.0,,,,,0.0,15.97,123085.0,225.0,548.0,13.52,3.0,21.88,-60.88,2.0,11.0,3.0,13.0,26.0,10.0,27.0,4.0,-60.19,-65.63,-57.88,-69.06,-66.75,-68.88,-63.5,-69.81,-73.06,-90.69,-70.56,-74.81,-73.56,-80.44,-79.5,-81.38,,,,,,,,,,,,,,,,,,25.56,15.88,21.81,14.25,18.75,9.69,16.06,8.38,4.06,-12.63,6.31,8.69,2.69,-1.75,2.0,-4.0,,,,,,,,,,,,,,,,
